t,ep_len_mean,rew_per_step,approx_kl,explained_variance,value_loss,entropy_loss,clip_fraction,policy_gradient_loss,rail_hit_pct,mean_t_min,mean_x_pos_abs,mean_x_vel_abs,mean_energy,mean_theta_dot_abs,mean_theta_dev
50016.0,20.55,-0.5019509678832115,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan
100032.0,21.75,-0.47805105609195403,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan
150048.0,32.46,-0.3415591053604436,0.02434670925140381,0.08513706922531128,0.10574632057296185,-1.0787715099810158,0.36105499267578123,-0.031633947957962504,100.0,nan,nan,nan,nan,nan,nan
200064.0,29.6,-0.33870342533783787,0.02434670925140381,0.08513706922531128,0.10574632057296185,-1.0787715099810158,0.36105499267578123,-0.031633947957962504,100.0,nan,nan,nan,nan,nan,nan
250080.0,28.72,-0.3572075974930362,0.02434670925140381,0.08513706922531128,0.10574632057296185,-1.0787715099810158,0.36105499267578123,-0.031633947957962504,100.0,nan,nan,nan,nan,nan,nan
300096.0,67.27,-0.18762353129180911,0.02426854893565178,0.45937591791152954,0.1768801031903422,-1.0200001887686085,0.360150146484375,-0.04160077945476246,100.0,nan,nan,nan,nan,nan,nan
350112.0,77.97,-0.1790227879953828,0.02426854893565178,0.45937591791152954,0.1768801031903422,-1.0200001887686085,0.360150146484375,-0.04160077945476246,100.0,nan,nan,nan,nan,nan,nan
400128.0,93.09,-0.15852103254914598,0.015102846547961235,0.4145546555519104,0.3994766257208539,-0.9502489247766789,0.29019317626953123,-0.037251088524897114,100.0,nan,nan,nan,nan,nan,nan
450144.0,189.2,-0.10089944492600424,0.015102846547961235,0.4145546555519104,0.3994766257208539,-0.9502489247766789,0.29019317626953123,-0.037251088524897114,99.61538461538461,2.7416573867740515,0.3000000000000206,0.09999999999999998,0.04356914003024814,0.019519193766174624,0.0007396355637756535
500160.0,159.19,-0.10953333645329481,0.015102846547961235,0.4145546555519104,0.3994766257208539,-0.9502489247766789,0.29019317626953123,-0.037251088524897114,98.51301115241635,7.542075403305304,1.2500000000000169,0.10000000000000003,0.030789480805005636,0.01561064827803796,0.013177769580771548
550176.0,296.25,-0.07738143172995779,0.02068065106868744,0.36366206407546997,0.5294573825176485,-0.8598012911737897,0.2388214111328125,-0.029419094552872595,93.85474860335195,2.8879323548464795,0.30000000000000443,0.0363636363636364,0.006904861289056078,0.012676189746897106,0.006487943200754257
600192.0,668.37,-0.05271313520953963,0.02068065106868744,0.36366206407546997,0.5294573825176485,-0.8598012911737897,0.2388214111328125,-0.029419094552872595,38.983050847457626,3.5256069894390145,0.32500000000000473,0.055555555555555566,0.005135506223337579,0.010554495122717616,0.010641609531767479
650208.0,729.36,-0.04838484339695075,0.02068065106868744,0.36366206407546997,0.5294573825176485,-0.8598012911737897,0.2388214111328125,-0.029419094552872595,50.0,2.9096840431152797,0.25526315789474396,0.03157894736842106,0.008940758033253351,0.011013142728860203,0.006677898232466474
700224.0,850.99,-0.04123749759691653,0.03081781417131424,0.2660563588142395,0.1740646842973547,-0.7489701168204193,0.22369384765625,-0.023920596620604327,8.333333333333334,2.390781367840574,0.17500000000000548,0.029545454545454545,0.00333622731541523,0.008191470972875826,0.007791498551078655
750240.0,989.47,-0.03067717592246354,0.03081781417131424,0.2660563588142395,0.1740646842973547,-0.7489701168204193,0.22369384765625,-0.023920596620604327,0.0,2.6495397597743366,0.18148148148148155,0.03703703703703704,0.004864103980778537,0.009913325513730855,0.007282296298729102
800256.0,1000.0,-0.02657497462,0.041457295417785645,-0.13238167762756348,0.005318133463930508,-0.6363109073339729,0.202288818359375,-0.02639639515610952,0.0,2.585654371759353,0.15869565217391357,0.04565217391304349,0.004311005897348888,0.008730596952974515,0.006530598979185104
850272.0,1000.0,-0.02322244366,0.041457295417785645,-0.13238167762756348,0.005318133463930508,-0.6363109073339729,0.202288818359375,-0.02639639515610952,0.0,1.8671398604352496,0.10000000000000032,0.0326923076923077,0.003601421504059004,0.009120685566811696,0.005971268112621959
900288.0,1000.0,-0.0198972897,0.041457295417785645,-0.13238167762756348,0.005318133463930508,-0.6363109073339729,0.202288818359375,-0.02639639515610952,0.0,1.9574426904671254,0.10625000000000002,0.03125000000000001,0.0032163239029447278,0.00874860801466249,0.006077426146724195
950304.0,1000.0,-0.018324083669999998,0.017012275755405426,0.15677237510681152,0.0021056843315761854,-0.5533605669479584,0.1726226806640625,-0.020419060642029762,0.0,2.0106936958641346,0.10784313725490142,0.03137254901960785,0.002639049003564502,0.008335008668014917,0.006377942699035512
