t,ep_len_mean,rew_per_step,approx_kl,explained_variance,value_loss,entropy_loss,clip_fraction,policy_gradient_loss,rail_hit_pct,mean_t_min,mean_x_pos_abs,mean_x_vel_abs,mean_energy,mean_theta_dot_abs,mean_theta_dev
650208.0,676.32,-0.06616105572805772,0.01871413365006447,0.36861443519592285,0.48323854967711666,-1.165128166723298,0.19393539428710938,-0.025162539503986635,57.89473684210526,4.255235369176978,0.465103207532971,0.07215958842571128,0.006185109004674219,0.011482901144024256,0.013224971472913238
700224.0,810.81,-0.05686612755146089,0.020263299345970154,0.29516512155532837,0.19340498192905214,-1.0778249454509932,0.1981964111328125,-0.020038983215698636,8.333333333333334,3.1175644685238826,0.2613066920005236,0.0643149640188891,0.009003729869850057,0.013163462071716451,0.009294799030620854
750240.0,960.3,-0.0439052153597834,0.020263299345970154,0.29516512155532837,0.19340498192905214,-1.0778249454509932,0.1981964111328125,-0.020038983215698636,10.909090909090908,3.4473858469947496,0.29080457775376534,0.051192674981620244,0.003140833498476723,0.007647212689601453,0.007728116006890033
800256.0,963.32,-0.03919932145081593,0.022479422390460968,0.25486671924591064,0.03383595569462159,-0.9905673369998113,0.214404296875,-0.023060742710526938,3.8461538461538463,3.1788130897434956,0.24005440665269698,0.05816016673436389,0.004645118167710623,0.010296625491337426,0.006760099864051909
850272.0,988.57,-0.03325525087753017,0.022479422390460968,0.25486671924591064,0.03383595569462159,-0.9905673369998113,0.214404296875,-0.023060742710526938,0.0,2.6058760637269627,0.18558258424163263,0.05173420939924353,0.00499349758718533,0.01149069973495169,0.005530577067000868
900288.0,990.14,-0.027018455026561895,0.022479422390460968,0.25486671924591064,0.03383595569462159,-0.9905673369998113,0.214404296875,-0.023060742710526938,1.9230769230769231,2.5321709778408366,0.17145408642130863,0.04449482595995434,0.005110148198589149,0.009627103754729825,0.006623881484695622
950304.0,990.14,-0.024946881693497895,0.02272959053516388,0.37209635972976685,0.005666857852281737,-0.9043073770793854,0.20638351440429686,-0.023459515419040143,0.0,2.707479078907642,0.15312906659912254,0.050599236389127916,0.005292720052015158,0.011949030933681964,0.006291958811585104
1000320.0,1000.0,-0.02059121599,0.02272959053516388,0.37209635972976685,0.005666857852281737,-0.9043073770793854,0.20638351440429686,-0.023459515419040143,0.0,2.0648594077782776,0.1040724966451144,0.04259139906364281,0.003497243659561388,0.008634255400049822,0.004622074024687044
1050336.0,990.09,-0.01787462238786373,0.0214594267308712,0.515471339225769,0.003310111501386359,-0.7963231731235283,0.16251907348632813,-0.01848629539091462,2.1739130434782608,2.12758781998662,0.10903081959837678,0.04798803077648497,0.003402612057586365,0.008903845279031817,0.004988987968043417
1100352.0,990.09,-0.016266178105020755,0.0214594267308712,0.515471339225769,0.003310111501386359,-0.7963231731235283,0.16251907348632813,-0.01848629539091462,0.0,2.0190045123412084,0.08212064248758967,0.04103912443720871,0.0020449305119219245,0.007931213872170455,0.0041754234367644616
1150368.0,1000.0,-0.014343343110000004,0.0214594267308712,0.515471339225769,0.003310111501386359,-0.7963231731235283,0.16251907348632813,-0.01848629539091462,0.0,1.965780310527755,0.08505697479489982,0.03797571418369757,0.0030021696873561076,0.008659272743026416,0.005104338794367284
1200384.0,1000.0,-0.013718654139999998,0.019070608541369438,0.3250933289527893,0.0010980552211407256,-0.7049447939934907,0.14343643188476562,-0.014332353426277677,0.0,1.8910782712910332,0.07908271598523994,0.03986870790977266,0.001836674547163281,0.008267261647875212,0.0037518706385112253
1250400.0,1000.0,-0.01265722497,0.019070608541369438,0.3250933289527893,0.0010980552211407256,-0.7049447939934907,0.14343643188476562,-0.014332353426277677,0.0,1.8453481854598197,0.0805027705162971,0.040425011175273765,0.0022445815174474398,0.008298408181369829,0.004459484892084676
1300416.0,1000.0,-0.01163281042,0.019070608541369438,0.3250933289527893,0.0010980552211407256,-0.7049447939934907,0.14343643188476562,-0.014332353426277677,0.0,2.0859905486065125,0.08555752430670341,0.04514006491098556,0.0017755737596385304,0.00816324070114453,0.004577760683087764
1350432.0,1000.0,-0.011117837559999998,0.016719534993171692,0.5286315679550171,0.0008066473536260333,-0.6200316141388612,0.1444915771484375,-0.013572062293656017,0.0,1.7514813020373934,0.056550793179588624,0.038316789483472426,0.0015671673237590382,0.007313077938992844,0.0038308103786227708
1400448.0,1000.0,-0.010254941739999999,0.016719534993171692,0.5286315679550171,0.0008066473536260333,-0.6200316141388612,0.1444915771484375,-0.013572062293656017,0.0,1.5853689505581825,0.06045297467726332,0.03600755539044494,0.0020490610512555163,0.008605760989202474,0.0028974521693581152
1450464.0,1000.0,-0.0096354227,0.015077246353030205,0.5601658821105957,0.000586675560095884,-0.5351851906540105,0.12903060913085937,-0.011706597207722779,0.0,1.6996731026012988,0.05764173938220104,0.04178351103481926,0.0013813505733303727,0.007611458586901246,0.003352011400934524
1500480.0,1000.0,-0.00925779329,0.015077246353030205,0.5601658821105957,0.000586675560095884,-0.5351851906540105,0.12903060913085937,-0.011706597207722779,0.0,1.5709446025351317,0.04829281058526457,0.03618945993240112,0.0013348234766678642,0.006757170374392939,0.0029245137645515337
1550496.0,1000.0,-0.00868092264,0.015077246353030205,0.5601658821105957,0.000586675560095884,-0.5351851906540105,0.12903060913085937,-0.011706597207722779,0.0,1.5814670027180262,0.04471905270222656,0.04084333011722367,0.0014589571230950635,0.008144970189329038,0.003086432718755412
1600512.0,1000.0,-0.00845889553,0.014316356740891933,0.6194570064544678,0.0004479296422257306,-0.44970107326516884,0.12190170288085937,-0.010662708685242706,0.0,1.5189005656946033,0.04166287032560302,0.03941824908171981,0.0016852610262256408,0.008405592672065898,0.0028534256889471104
1650528.0,1000.0,-0.008134406370000001,0.014316356740891933,0.6194570064544678,0.0004479296422257306,-0.44970107326516884,0.12190170288085937,-0.010662708685242706,0.0,1.524508345814011,0.04408487343850608,0.040861583735871454,0.001783776641299444,0.00873397224810229,0.0024477698003380344
1700544.0,1000.0,-0.0077689530099999985,0.014316356740891933,0.6194570064544678,0.0004479296422257306,-0.44970107326516884,0.12190170288085937,-0.010662708685242706,0.0,1.73609441287204,0.05202668104764724,0.03808973082700771,0.0017309119970793368,0.008275696724852387,0.003099214772726037
1750560.0,1000.0,-0.007617185629999999,0.013151194900274277,0.6482353806495667,0.0003351891640335225,-0.37748813830985456,0.11831741333007813,-0.01026028244760937,0.0,1.7457352443030554,0.05184239146668241,0.04353165709109482,0.0010760162754658781,0.007835275971280203,0.0029952517126598985
1800576.0,1000.0,-0.007340841489999999,0.013151194900274277,0.6482353806495667,0.0003351891640335225,-0.37748813830985456,0.11831741333007813,-0.01026028244760937,0.0,1.5695906517061675,0.04670884354719832,0.0406586392522933,0.0017025131673648304,0.008301236276739284,0.002990187535796146
1850592.0,1000.0,-0.00723984853,0.012255880981683731,0.6988166570663452,0.00025446155841617467,-0.31070280759595337,0.118719482421875,-0.00980487519207145,0.0,1.4878481498184186,0.04112420036943387,0.03984112510984036,0.0012981023350588678,0.007630655344796419,0.002361432576046277
1900608.0,1000.0,-0.007005727909999998,0.012255880981683731,0.6988166570663452,0.00025446155841617467,-0.31070280759595337,0.118719482421875,-0.00980487519207145,0.0,1.366828376565634,0.034492133061231,0.03639251571487297,0.0015556552677021536,0.00790348823008226,0.002539369928468436
1950624.0,1000.0,-0.00674633737,0.012255880981683731,0.6988166570663452,0.00025446155841617467,-0.31070280759595337,0.118719482421875,-0.00980487519207145,0.0,1.6846209508416707,0.041631077005697834,0.04621390128764798,0.0012837539978510532,0.008763164330084977,0.0023670530056892607
2000640.0,1000.0,-0.00658940758,0.011546742171049118,0.7138761281967163,0.00019100400368259328,-0.24047465442563407,0.11489639282226563,-0.00952056107350927,0.0,1.429662921789297,0.03488763495019212,0.03918100951802143,0.0012361106665473652,0.007987353496655948,0.0024549519611873163
2050656.0,1000.0,-0.00633044093,0.011546742171049118,0.7138761281967163,0.00019100400368259328,-0.24047465442563407,0.11489639282226563,-0.00952056107350927,0.0,1.519249565820222,0.037431983131106863,0.04344044157723879,0.0017109485115083922,0.009093315295364375,0.002415991893438543
2100672.0,1000.0,-0.00624832958,0.011816568672657013,0.818967878818512,0.00014707644242655248,-0.1764821132994257,0.11148681640625,-0.008532029228757666,0.0,1.3786159520821226,0.030599692991926487,0.035361917010508476,0.0011950425484814474,0.007384229706636931,0.0021453985076999873
2150688.0,1000.0,-0.0061706103100000005,0.011816568672657013,0.818967878818512,0.00014707644242655248,-0.1764821132994257,0.11148681640625,-0.008532029228757666,0.0,1.5665681545376473,0.03684615364584057,0.040317377097492786,0.0012148136540132632,0.007867243320171394,0.0023470488100897358
2200704.0,1000.0,-0.006085685240000001,0.011816568672657013,0.818967878818512,0.00014707644242655248,-0.1764821132994257,0.11148681640625,-0.008532029228757666,0.0,1.401276614590169,0.03232330288332979,0.03694569061145837,0.0012754400285628232,0.007796119976302406,0.002485145520469658
2250720.0,1000.0,-0.005922850580000001,0.011161074042320251,0.8582479953765869,0.0001114036610339042,-0.11393421945977025,0.11221160888671874,-0.008642863226447162,0.0,1.557993207077011,0.03131994898948429,0.044883970078080884,0.001284239726005983,0.008833755664490638,0.002261731914145557
2300736.0,1000.0,-0.00581558423,0.011161074042320251,0.8582479953765869,0.0001114036610339042,-0.11393421945977025,0.11221160888671874,-0.008642863226447162,0.0,1.5292771375502239,0.03362249076141877,0.039150153967025474,0.0013565934162386628,0.008553220637700589,0.002079324273018302
2350752.0,1000.0,-0.0057246198000000005,0.011161074042320251,0.8582479953765869,0.0001114036610339042,-0.11393421945977025,0.11221160888671874,-0.008642863226447162,0.0,1.4212529992032386,0.02899420141228187,0.040732664766479625,0.0010898048759653358,0.007753847688835664,0.0020536878340487496
2400768.0,1000.0,-0.00570783165,0.011086467653512955,0.8788699507713318,8.870234117228649e-05,-0.057614176179049535,0.113092041015625,-0.008369391860628638,0.0,1.3808189626091711,0.028911669469246688,0.03472088811389518,0.0014401766291242597,0.00799630263420409,0.0018814477888445878
2450784.0,1000.0,-0.00551295052,0.011086467653512955,0.8788699507713318,8.870234117228649e-05,-0.057614176179049535,0.113092041015625,-0.008369391860628638,0.0,1.2406486612116023,0.024366296822942456,0.037693159548022465,0.001574584147258109,0.008557829306142432,0.0017118419060891399
2500800.0,1000.0,-0.005336296570000001,0.01115550845861435,0.8800936937332153,7.000131299457202e-05,0.002165622037136927,0.1206207275390625,-0.008573744690289686,0.0,1.3513276509070993,0.02854428863570547,0.040018654585359276,0.001096886068149047,0.007829052114947839,0.001810003999091045
2550816.0,1000.0,-0.005323853920000001,0.01115550845861435,0.8800936937332153,7.000131299457202e-05,0.002165622037136927,0.1206207275390625,-0.008573744690289686,0.0,1.4862507590140754,0.0312991467876867,0.042453386129151706,0.0013345433101464906,0.00884511155385599,0.0017576729517215321
2600832.0,1000.0,-0.005259418899999999,0.01115550845861435,0.8800936937332153,7.000131299457202e-05,0.002165622037136927,0.1206207275390625,-0.008573744690289686,0.0,1.3423915157882438,0.02911467605019447,0.03681184279535396,0.0012212213811516122,0.007655499607682702,0.0017572106422992612
2650848.0,1000.0,-0.00517334807,0.011708775535225868,0.9101124405860901,5.9396505575826096e-05,0.06455829671467654,0.12438735961914063,-0.008826090850806167,0.0,1.4009928774772689,0.03102981602634891,0.040852659453261414,0.0012026865843467688,0.008243206545074244,0.001729248046821444
2700864.0,1000.0,-0.00512939866,0.011708775535225868,0.9101124405860901,5.9396505575826096e-05,0.06455829671467654,0.12438735961914063,-0.008826090850806167,0.0,1.4546641016195763,0.028264693362220778,0.040254031068265986,0.0013244026194564578,0.008695295490594631,0.0015826182620485337
2750880.0,1000.0,-0.005043744849999999,0.011708775535225868,0.9101124405860901,5.9396505575826096e-05,0.06455829671467654,0.12438735961914063,-0.008826090850806167,0.0,1.4051147787522544,0.030509013265405796,0.03526145579567777,0.0010997532037076122,0.007345411876873173,0.001388806645894723
2800896.0,1000.0,-0.005066072129999999,0.013357456773519516,0.9290307760238647,4.9159431147494105e-05,0.12889758378150873,0.13575515747070313,-0.010091082569303467,0.0,1.3818880160094433,0.026896953308090152,0.041210247360019506,0.0014726395529833152,0.008902184213092811,0.0013706850761610045
2850912.0,1000.0,-0.00504454899,0.013357456773519516,0.9290307760238647,4.9159431147494105e-05,0.12889758378150873,0.13575515747070313,-0.010091082569303467,0.0,1.3835687436193718,0.026736633337205908,0.03887787826556283,0.0012527574797598293,0.008390237078309612,0.0016305613432458553
2900928.0,1000.0,-0.00497534588,0.01273227110505104,0.9247115254402161,4.391784672348464e-05,0.1822834101796616,0.12980270385742188,-0.009651099298821464,0.0,1.1671611884636137,0.020133185352444544,0.03718765071849813,0.0011232390136409445,0.007760527608055908,0.0013915601435833553
2950944.0,1000.0,-0.0048769561199999995,0.01273227110505104,0.9247115254402161,4.391784672348464e-05,0.1822834101796616,0.12980270385742188,-0.009651099298821464,0.0,1.3661045338348448,0.02327776279406086,0.038766768249191064,0.0011667111014444585,0.008042453771061052,0.0015790539234821629
3000960.0,1000.0,-0.004841717529999999,0.01273227110505104,0.9247115254402161,4.391784672348464e-05,0.1822834101796616,0.12980270385742188,-0.009651099298821464,0.0,1.4509766649170268,0.02681000770896035,0.04018942163636284,0.001143076573378832,0.008245510428247685,0.001589519024783343
