t,ep_len_mean,rew_per_step,approx_kl,explained_variance,value_loss,entropy_loss,clip_fraction,policy_gradient_loss,rail_hit_pct,mean_t_min,mean_x_pos_abs,mean_x_vel_abs,mean_energy,mean_theta_dot_abs,mean_theta_dev
50016.0,18.79,-0.49532308355508264,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan
100032.0,19.94,-0.5363667051153459,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan
150048.0,22.22,-0.4183508496849686,0.021337639540433884,0.23316627740859985,0.1907045567604655,-1.081037254066905,0.34668426513671874,-0.026909715518030453,100.0,nan,nan,nan,nan,nan,nan
200064.0,22.82,-0.4002279250657318,0.021337639540433884,0.23316627740859985,0.1907045567604655,-1.081037254066905,0.34668426513671874,-0.026909715518030453,100.0,nan,nan,nan,nan,nan,nan
250080.0,23.69,-0.37277454495567747,0.021337639540433884,0.23316627740859985,0.1907045567604655,-1.081037254066905,0.34668426513671874,-0.026909715518030453,100.0,nan,nan,nan,nan,nan,nan
300096.0,38.33,-0.2706893629011218,0.0261257104575634,0.6094024181365967,0.19455218194852933,-1.0313386000110767,0.38411407470703124,-0.045780093568123445,100.0,nan,nan,nan,nan,nan,nan
350112.0,39.53,-0.2794917143941311,0.0261257104575634,0.6094024181365967,0.19455218194852933,-1.0313386000110767,0.38411407470703124,-0.045780093568123445,100.0,nan,nan,nan,nan,nan,nan
400128.0,56.51,-0.22083122757034154,0.016690684482455254,0.4670886993408203,0.4107427632981853,-0.9751868259510956,0.3327339172363281,-0.04379528098423861,100.0,nan,nan,nan,nan,nan,nan
450144.0,88.98,-0.16344068150146102,0.016690684482455254,0.4670886993408203,0.4107427632981853,-0.9751868259510956,0.3327339172363281,-0.04379528098423861,100.0,nan,nan,nan,nan,nan,nan
500160.0,85.06,-0.17072197695744185,0.016690684482455254,0.4670886993408203,0.4107427632981853,-0.9751868259510956,0.3327339172363281,-0.04379528098423861,100.0,nan,nan,nan,nan,nan,nan
550176.0,214.88,-0.10134478155249443,0.018160007894039154,0.33068692684173584,0.6513897106095101,-0.9141692837496521,0.2845733642578125,-0.03719843979395136,99.71181556195965,4.472135954999478,0.4999999999999776,2.7755575615628914e-17,0.01047749491082231,0.014475838428790438,0.009721553710260178
600192.0,329.16,-0.08429398863774455,0.018160007894039154,0.33068692684173584,0.6513897106095101,-0.9141692837496521,0.2845733642578125,-0.03719843979395136,93.20987654320987,4.961596101348482,0.7272727272727221,0.08181818181818183,0.008037783965953959,0.01163455831639547,0.008474862781738065
650208.0,373.38,-0.08363041903690609,0.018160007894039154,0.33068692684173584,0.6513897106095101,-0.9141692837496521,0.2845733642578125,-0.03719843979395136,90.9090909090909,3.831723851550746,0.44166666666667287,0.05000000000000001,0.005693060267996237,0.010771992780668612,0.012077194382874615
700224.0,592.06,-0.06269085542005878,0.02308659255504608,0.24302995204925537,0.4511757110529288,-0.838834313309053,0.25169219970703127,-0.02679156488989065,37.096774193548384,3.646745033184602,0.3153846153846191,0.058974358974359,0.009483570535410355,0.012545269739635108,0.00918877944434454
750240.0,918.48,-0.04859741652512847,0.02308659255504608,0.24302995204925537,0.4511757110529288,-0.838834313309053,0.25169219970703127,-0.02679156488989065,7.6923076923076925,3.3982468087774804,0.3312500000000019,0.056250000000000015,0.0069379855475975374,0.01266905329418543,0.007352959707562122
800256.0,954.55,-0.04414133110889948,0.03804737329483032,0.10784029960632324,0.060506124165249274,-0.7486833979433868,0.23759765625,-0.028407823976283452,15.09433962264151,3.2578208921781098,0.2711111111111154,0.04888888888888889,0.004929489088849709,0.01148797454751452,0.007103412738618263
850272.0,974.8,-0.03626776184858432,0.03804737329483032,0.10784029960632324,0.060506124165249274,-0.7486833979433868,0.23759765625,-0.028407823976283452,0.0,2.901334238811799,0.18600000000000186,0.06400000000000004,0.004768705848382915,0.01078471344241452,0.008777758083875646
900288.0,1000.0,-0.02851350550999999,0.03804737329483032,0.10784029960632324,0.060506124165249274,-0.7486833979433868,0.23759765625,-0.028407823976283452,0.0,2.366188988148724,0.17346938775510243,0.0326530612244898,0.003454971491666336,0.00896485516182127,0.0067846096355754695
950304.0,1000.0,-0.025839941460000005,0.021688800305128098,0.18937253952026367,0.004232048651351761,-0.6610869547672337,0.21349945068359374,-0.0268507060309048,0.0,2.4889804599057963,0.16999999999999965,0.022,0.003459700944944965,0.008778223867223463,0.006543774489347056
1000320.0,1000.0,-0.022338451650000004,0.021688800305128098,0.18937253952026367,0.004232048651351761,-0.6610869547672337,0.21349945068359374,-0.0268507060309048,0.0,2.11976976535819,0.11666666666666771,0.03125000000000001,0.0033483770349002594,0.008981158370561878,0.0051627468670814025
1050336.0,1000.0,-0.020240514740000003,0.017667850479483604,0.22921699285507202,0.002477287866236111,-0.5752268695214298,0.184014892578125,-0.021953903830052468,0.0,2.491577725477854,0.136734693877551,0.040816326530612256,0.0033541761976499493,0.008701261030897939,0.0064921288004758555
