start_speed,ep_steps,ep_reward,terminated,truncated,no_crash,t_min_start,t_min_min,t_min_final,t_min_mean_last100,t_min_settle_step,x_pos_final,x_vel_final,theta_final,theta_dot_final,energy_final,acc_final
-8.0,1000,-733.5488788653129,False,True,True,0.0,0.13525436351971054,0.5272689409221445,0.5272691566409274,154,0.006950313597951974,-7.450580224088651e-10,3.141592653589793,4.821963707454553e-10,8.310579983139305e-18,-2.9802322387695314e-09
-7.8,1000,-694.2512860764255,False,True,True,0.0,0.12320950564451409,0.5272691611010386,0.5272690998517295,153,0.006950318813358673,1.490116156608691e-09,3.141592653589793,-7.188608766539743e-10,1.6236409014282593e-17,2.9802322387695314e-09
-7.6,1000,-646.0091236510435,False,True,True,0.0,0.11865121778571777,0.5272688188850303,0.5272691046087781,142,0.006950311362747972,-4.470348353236106e-09,3.141592653589793,5.107767977088172e-10,2.0315188817584503e-19,-2.9802322387695314e-09
-7.4,1000,-615.3708753331417,False,True,True,0.0,0.13338578067960496,0.5272693039452333,0.527269118532761,148,0.006950321793533494,4.470348334939655e-09,3.141592653589793,-1.5585404705787259e-09,6.177223906775696e-17,8.940696716308595e-09
-7.2,1000,-578.0721326176887,False,True,True,0.0,0.10052256731921361,0.5272690896771909,0.5272691263856444,154,0.0069503173232253355,1.9379276726398488e-17,3.141592653589793,3.6726658293529247e-10,6.7442372171299586e-18,2.9802322387695314e-09
-7.0,1000,-549.6530437550332,False,True,True,0.0,0.025626465644594067,0.5272692443425037,0.5272691699387956,149,0.0069503217935840585,-1.4901160897993264e-09,3.141592653589793,-1.8689773706396757e-09,2.03613976088228e-16,2.9802322387695314e-09
-6.8,1000,-515.149445074285,False,True,True,0.0,0.07442785898684415,0.5272690331544774,0.5272690673657179,140,0.006950315833091435,1.4018974303487458e-19,3.141592653589793,-9.575672399239467e-10,4.584675094877827e-17,2.9802322387695314e-09
-6.6,1000,-482.87144997209634,False,True,True,0.0,0.07015121130624775,0.5272690331551838,0.5272690843229948,140,0.006950315833110052,1.8934988093228906e-17,3.141592653589793,4.387702716115432e-10,9.625967646229329e-18,2.9802322387695314e-09
-6.4,1000,-447.5781485168516,False,True,True,0.0,0.0862686592963971,0.5272691045792534,0.5272690619513702,126,0.006950317323249079,1.4901161620006902e-09,3.141592653589793,8.5042841682923e-10,4.9944018985130225e-17,5.960464477539063e-09
-6.2,1000,-413.82368241298343,False,True,True,0.0,0.15122981574381264,0.5272691610982797,0.5272690543334546,149,0.006950318813285958,1.4901160813540133e-09,3.141592653589793,-5.553318347255356e-10,8.254806325239415e-18,-2.9802322387695314e-09
