start_speed,ep_steps,ep_reward,terminated,truncated,no_crash,t_min_start,t_min_min,t_min_final,t_min_mean_last100,t_min_settle_step,x_pos_final,x_vel_final,theta_final,theta_dot_final,energy_final,acc_final
-5.4,1500,-396.6985433096593,False,True,True,0.0,0.21076539828228036,1.086265320010179,1.086265377248064,152,-0.029499310255081842,2.9802322185826493e-09,3.141592653589793,-6.202316439497973e-10,5.190913367600791e-18,5.960464477539063e-09
-5.2,1500,-368.31209912642686,False,True,True,0.0,0.191417377210764,1.0862654344841847,1.0862653772463235,139,-0.02949931323521624,-2.9802321921410038e-09,3.141592653589793,6.199235683103965e-10,5.1809917347382095e-18,-5.960464477539063e-09
-5.0,1500,-343.15686227949294,False,True,True,0.0,0.2130170116600254,1.0862653200092185,1.0862653772471351,133,-0.0294993102550297,2.9802322535450145e-09,3.141592653589793,-6.199733236683065e-10,5.182593295337548e-18,5.960464477539063e-09
-4.8,1500,-319.4786317378592,False,True,True,0.0,0.21844817915332762,1.0862652306024132,1.086265459554027,146,-0.029499310255037818,1.1920928962625085e-08,3.141592653589793,-2.3117629908079716e-09,6.268305603001136e-17,2.384185791015625e-08
-4.6,1500,-295.88660381870335,False,True,True,0.0,0.2576154651472652,1.0862652353364104,1.0862653898208217,146,-0.029499307274834255,5.9604644662836725e-09,3.141592653589793,6.486837148739753e-10,7.746765874095176e-17,5.960464477539063e-09
-4.4,1500,-272.2903051628421,False,True,True,0.0,0.23136209197708293,1.0862650910601304,1.0862653245732523,146,-0.029499304294701843,1.4901161115532904e-08,3.141592653589793,-2.3554487979635895e-09,3.744003292133204e-17,2.384185791015625e-08
-4.2,1500,-248.1333895007386,False,True,True,0.0,0.1383435976086199,1.086265688506291,1.086265459554669,133,-0.029499322176002745,-1.1920928970450713e-08,3.141592653589793,2.4838579158197253e-09,8.343284319684e-17,-2.384185791015625e-08
-4.0,1500,-227.54763933240537,False,True,True,0.0,0.12459553085168443,1.0862656885050632,1.0862654595534829,126,-0.029499322175936094,-1.1920928925785064e-08,3.141592653589793,2.470485821039163e-09,8.171442399273808e-17,-2.384185791015625e-08
-3.8,1500,-208.4212065928201,False,True,True,0.0,0.21153066001651316,1.0862652306022536,1.0862654595538737,133,-0.029499310255029155,1.1920928969859646e-08,3.141592653589793,-2.4820059071185457e-09,8.319377868817163e-17,2.384185791015625e-08
-3.6,1500,-191.76314743906687,False,True,True,0.0,0.11729924936094074,1.0862654046824245,1.0862653728571723,126,-0.029499313235246804,2.4313028577195524e-17,3.141592653589793,-1.4823276414004294e-09,1.09864761462988e-16,0.0
-3.4,1500,-176.49317474202087,False,True,True,0.0,0.3101962233916209,1.086265230601972,1.0862654595536017,113,-0.029499310255013865,1.192092897978586e-08,3.141592653589793,-2.479225033946662e-09,8.283545676858242e-17,2.384185791015625e-08
-3.2,1500,-162.99561045430363,False,True,True,0.0,0.15729864716150668,1.0862653200098165,1.086265377247714,114,-0.029499310255062167,2.9802322312873048e-09,3.141592653589793,-6.200359340704412e-10,5.184609300886297e-18,5.960464477539063e-09
