t,ep_len_mean,rew_per_step,approx_kl,explained_variance,value_loss,entropy_loss,clip_fraction,policy_gradient_loss,rail_hit_pct,settled_pct,mean_t_min,mean_x_pos_abs,mean_x_vel_abs,mean_energy,mean_theta_dot_abs,mean_theta_dev
850272.0,867.94,0.013421783014954952,0.021839719265699387,0.2971285581588745,0.32072516293446823,-1.0127381106722169,0.20309600830078126,-0.020381477786105506,0.0,0.0,2.4956128446248074,0.15007276685442877,0.04855406421956354,0.00561375500416011,0.010847745411006702,0.009036283303274209
900288.0,979.13,0.028147780417309243,0.021839719265699387,0.2971285581588745,0.32072516293446823,-1.0127381106722169,0.20309600830078126,-0.020381477786105506,6.666666666666667,0.0,2.346975750711039,0.14907797698951394,0.040597131568938516,0.0058128269341397,0.010030379185034919,0.009194780847316994
950304.0,962.28,0.0401856020389076,0.028377702459692955,0.2053062915802002,0.1066329422961644,-0.9037731346150395,0.24199981689453126,-0.025057043713093207,6.557377049180328,0.0,2.314881431899016,0.12056962590369649,0.04729257624988494,0.004170658095429779,0.009647185082321727,0.009165524020335467
1000320.0,983.15,0.058263836962823584,0.028377702459692955,0.2053062915802002,0.1066329422961644,-0.9037731346150395,0.24199981689453126,-0.025057043713093207,0.0,0.0,1.888669523831107,0.10023060702253359,0.030834796577691993,0.002769216469901049,0.007356816372569172,0.007213710818217978
1050336.0,1000.0,0.07227662843999999,0.028386032208800316,0.12750571966171265,0.0710444266432205,-0.7952548688859679,0.25359344482421875,-0.027458184716067535,0.0,0.0,2.0915278726259126,0.10580616283043104,0.047566731924011355,0.005683526960764892,0.009640598992495683,0.007070988944561859
1100352.0,1000.0,0.08785092182999998,0.028386032208800316,0.12750571966171265,0.0710444266432205,-0.7952548688859679,0.25359344482421875,-0.027458184716067535,0.0,0.0,1.687924766149013,0.06733864605750407,0.03948803128087486,0.0022990568769329566,0.007606668775156594,0.007960955538997103
1150368.0,1000.0,0.10988048175999998,0.028386032208800316,0.12750571966171265,0.0710444266432205,-0.7952548688859679,0.25359344482421875,-0.027458184716067535,0.0,0.0,1.7769444981566136,0.07276718462408306,0.042668253607596004,0.006265515370174125,0.010648670034003474,0.008832371529098444
1200384.0,1000.0,0.11674790132999999,0.027481287717819214,0.11657214164733887,0.05229555582764078,-0.695385781279765,0.2578826904296875,-0.028245359137747526,0.0,1.8181818181818181,1.9822034014885732,0.07983216800556567,0.03883536197202788,0.0038549216202231028,0.008206557412314122,0.008257756410319325
1250400.0,1000.0,0.13642048024,0.027481287717819214,0.11657214164733887,0.05229555582764078,-0.695385781279765,0.2578826904296875,-0.028245359137747526,0.0,0.0,1.8620111894859628,0.0657430237011363,0.03743420519252739,0.006382825143728606,0.010925559451929287,0.009207482145982639
1300416.0,1000.0,0.15951234103999998,0.027481287717819214,0.11657214164733887,0.05229555582764078,-0.695385781279765,0.2578826904296875,-0.028245359137747526,0.0,0.0,1.6582292021715752,0.053241807802698465,0.03935055858164561,0.0057039171828163725,0.009835316821957136,0.008896895035419601
1350432.0,1000.0,0.16514395765,0.027689095586538315,0.10977089405059814,0.03464094317132549,-0.5921230622421717,0.24481430053710937,-0.026525205015332176,0.0,0.0,1.7773816438000343,0.05533309908933857,0.03556418944266624,0.004238796587812612,0.008920882829449552,0.007946913420765334
1400448.0,1000.0,0.19029866141000001,0.027689095586538315,0.10977089405059814,0.03464094317132549,-0.5921230622421717,0.24481430053710937,-0.026525205015332176,0.0,1.7241379310344827,1.6228672723039828,0.050267925906668745,0.03698336864131152,0.00396920021569673,0.008251619505486222,0.00842626423322699
1450464.0,1000.0,0.19788879249000005,0.0267070010304451,0.11597245931625366,0.02258666018292388,-0.49297770590055734,0.23830490112304686,-0.02617111765282516,0.0,0.0,1.5045329480998495,0.0501126321995681,0.03149310540651309,0.0054521813811166985,0.010029070328121583,0.00799832500709017
1500480.0,990.16,0.21368066803344918,0.0267070010304451,0.11597245931625366,0.02258666018292388,-0.49297770590055734,0.23830490112304686,-0.02617111765282516,1.8181818181818181,0.0,1.6431999221167728,0.04365098484515997,0.039828149191345336,0.004807445618021239,0.010342097037301072,0.006309886067906468
1550496.0,990.16,0.23392185924497053,0.0267070010304451,0.11597245931625366,0.02258666018292388,-0.49297770590055734,0.23830490112304686,-0.02617111765282516,0.0,0.0,1.5406111391963984,0.045426000454459464,0.03377678389055658,0.004688915277596934,0.008866344727291895,0.006536946958636891
1600512.0,1000.0,0.23581636115,0.026311861351132393,0.16935813426971436,0.016387551066804916,-0.39035597404581496,0.2296173095703125,-0.025307790569968347,0.0,0.0,1.4707129963604526,0.038981532747856436,0.03738107735534079,0.004411486404168462,0.00997151111371102,0.006123452023104342
1650528.0,1000.0,0.26016930415,0.026311861351132393,0.16935813426971436,0.016387551066804916,-0.39035597404581496,0.2296173095703125,-0.025307790569968347,0.0,1.7543859649122806,1.4232843733613088,0.04047857481422502,0.03445787085751233,0.005441229697277035,0.009346512843743021,0.0066181938461305516
1700544.0,1000.0,0.27458803672,0.026311861351132393,0.16935813426971436,0.016387551066804916,-0.39035597404581496,0.2296173095703125,-0.025307790569968347,0.0,0.0,1.7158963696075973,0.042447433962191916,0.04231860435656497,0.00598462961789389,0.010703375463237939,0.006311119370046058
1750560.0,1000.0,0.28387264644000004,0.025575648993253708,0.1393061876296997,0.010439409336436256,-0.28130755536840296,0.22221221923828124,-0.0242781637847429,0.0,3.389830508474576,1.2219127823780584,0.028513334728603748,0.03179921863790033,0.0035088147451603903,0.008403951445748374,0.006355463663861495
1800576.0,1000.0,0.29616817602,0.025575648993253708,0.1393061876296997,0.010439409336436256,-0.28130755536840296,0.22221221923828124,-0.0242781637847429,0.0,5.0,1.317434769302281,0.030425845754804042,0.03366358726343607,0.004392786335251924,0.009865601646881734,0.005608981813522662
1850592.0,1000.0,0.30118350004,0.02509807050228119,0.17426180839538574,0.007119585906480097,-0.1802216173731722,0.2127960205078125,-0.02288069257077723,0.0,5.2631578947368425,1.5393707610614058,0.03549177164800571,0.03730988549201322,0.0035766222626514178,0.008623532486207003,0.0052498799120796165
1900608.0,1000.0,0.31612614253000004,0.02509807050228119,0.17426180839538574,0.007119585906480097,-0.1802216173731722,0.2127960205078125,-0.02288069257077723,0.0,14.893617021276595,1.0340388826165834,0.02167137444733129,0.028029619498138703,0.0033994582431076717,0.007672031046715599,0.005651576852428124
1950624.0,1000.0,0.33104401957000007,0.02509807050228119,0.17426180839538574,0.007119585906480097,-0.1802216173731722,0.2127960205078125,-0.02288069257077723,0.0,4.0,1.3451295675259134,0.0337650619689399,0.03131088759191334,0.0035095673115621232,0.00884316563838107,0.006964701630975956
2000640.0,1000.0,0.33287062266999995,0.025514770299196243,0.18429291248321533,0.005142621207926368,-0.0705917994491756,0.21513824462890624,-0.023053240778762075,0.0,9.25925925925926,1.2574539112363494,0.028072132863525907,0.0345462485044091,0.0038287467902473034,0.00884135519622101,0.0066770301041581895
2050656.0,1000.0,0.3431957419500001,0.025514770299196243,0.18429291248321533,0.005142621207926368,-0.0705917994491756,0.21513824462890624,-0.023053240778762075,0.0,4.761904761904762,1.2037729188220083,0.031034116181704808,0.02815936243832333,0.0033992755413069205,0.00826262472403378,0.0052823981523849855
2100672.0,1000.0,0.34817069166,0.02535012550652027,0.13878697156906128,0.003954533214971434,0.039600381586933506,0.2210418701171875,-0.02323911442680924,0.0,16.666666666666668,1.2412180068402705,0.02872756214346977,0.0306934917504744,0.0029930925472519587,0.007756632865118667,0.0053824811717553345
2150688.0,1000.0,0.3543818981799999,0.02535012550652027,0.13878697156906128,0.003954533214971434,0.039600381586933506,0.2210418701171875,-0.02323911442680924,0.0,22.5,1.2466338011561233,0.026828993324886363,0.03437948918086478,0.002438213146220985,0.007694142990313074,0.0044650266919491035
2200704.0,1000.0,0.3675540547699999,0.02535012550652027,0.13878697156906128,0.003954533214971434,0.039600381586933506,0.2210418701171875,-0.02323911442680924,0.0,5.172413793103448,1.2620164571327823,0.029935478269068703,0.029723845587626602,0.002777942519148278,0.007557337885028931,0.0051475056493215455
2250720.0,1000.0,0.3663060165099999,0.025240909308195114,0.11391037702560425,0.0031673493092512217,0.14208784112124703,0.22255783081054686,-0.02323433485056512,0.0,20.454545454545453,1.286379661643598,0.02888157269334651,0.03102862682849675,0.0023359280073938825,0.006945919506707182,0.005728569236136839
2300736.0,1000.0,0.3762502193500001,0.025240909308195114,0.11391037702560425,0.0031673493092512217,0.14208784112124703,0.22255783081054686,-0.02323433485056512,0.0,24.074074074074073,1.1821068257801577,0.026592957525061762,0.028753182848191103,0.0018934443420458441,0.0069957254934299344,0.0055832578254921906
2350752.0,1000.0,0.38460506346999995,0.025240909308195114,0.11391037702560425,0.0031673493092512217,0.14208784112124703,0.22255783081054686,-0.02323433485056512,0.0,28.30188679245283,1.2038753473568373,0.030277149286561812,0.024303357830745588,0.001868326973009495,0.006448165637635674,0.0038007395418483813
2400768.0,1000.0,0.38755104109000005,0.0262130293995142,0.11656290292739868,0.002540688846346484,0.2500687315885443,0.22521820068359374,-0.023682703022768693,0.0,46.51162790697674,1.1480680416301414,0.028281993059389048,0.021065008312160516,0.0018233752689872484,0.006182119966357824,0.004181907078126358
2450784.0,1000.0,0.3980648130399999,0.0262130293995142,0.11656290292739868,0.002540688846346484,0.2500687315885443,0.22521820068359374,-0.023682703022768693,0.0,35.08771929824562,1.1074342409795561,0.02562851674257678,0.025997906627149837,0.0016619060064689969,0.005689584450634425,0.004752262790380988
2500800.0,1000.0,0.39834164568,0.026592500507831573,0.11008119583129883,0.0022230665899542145,0.3523267338634469,0.2206573486328125,-0.024228124924718486,0.0,28.571428571428573,1.1697049504150239,0.029218934448661468,0.024109056968951513,0.0013880147515808604,0.0054031757700465375,0.00425537270911329
2550816.0,1000.0,0.4091745322400001,0.026592500507831573,0.11008119583129883,0.0022230665899542145,0.3523267338634469,0.2206573486328125,-0.024228124924718486,0.0,40.67796610169491,1.0348161318250202,0.024268571437753433,0.021969243597191903,0.0017780118802162787,0.006210102927712981,0.004044896939406985
2600832.0,1000.0,0.41996371847999997,0.026592500507831573,0.11008119583129883,0.0022230665899542145,0.3523267338634469,0.2206573486328125,-0.024228124924718486,0.0,37.5,0.9489370647407753,0.019562171178396804,0.023765573742566628,0.002356715354082389,0.006903334616703302,0.004364174316774427
2650848.0,1000.0,0.4217188175,0.026046685874462128,0.12850630283355713,0.0018234622024323245,0.4596897716488456,0.21513748168945312,-0.02363327736042038,0.0,52.63157894736842,1.12332617267667,0.025767526761911904,0.02599917895205546,0.001573065361020317,0.005855565443499885,0.003939116664609856
2700864.0,1000.0,0.4338755182199999,0.026046685874462128,0.12850630283355713,0.0018234622024323245,0.4596897716488456,0.21513748168945312,-0.02363327736042038,0.0,44.680851063829785,1.0615872138740208,0.025145415354412302,0.020540789081814118,0.0018153940221813396,0.006495015266354386,0.0039362550236596615
2750880.0,1000.0,0.44298533327000006,0.026046685874462128,0.12850630283355713,0.0018234622024323245,0.4596897716488456,0.21513748168945312,-0.02363327736042038,0.0,54.0,1.1088795509794758,0.02724739912711011,0.021024277315940698,0.0016521189472638376,0.0062598345984412026,0.003998007845449934
2800896.0,1000.0,0.44776290739,0.022928038612008095,0.17314952611923218,0.0013455947241098442,0.5629459910385777,0.1920501708984375,-0.021466446648014427,0.0,81.81818181818181,0.9998123462240667,0.023142400168474745,0.014164323246699164,0.0012339757698580642,0.004903710775947553,0.0033058676090893728
2850912.0,1000.0,0.45719295547,0.022928038612008095,0.17314952611923218,0.0013455947241098442,0.5629459910385777,0.1920501708984375,-0.021466446648014427,0.0,68.29268292682927,1.019425075682041,0.023876671075374438,0.01884275243600558,0.0016231741135006082,0.005542989837158614,0.0037801039310846845
2900928.0,1000.0,0.46010824902,0.018943797796964645,0.21830660104751587,0.000862707590329137,0.649490909386077,0.16113052368164063,-0.017846560222272954,0.0,70.0,1.0377212983764559,0.024250561291122876,0.017478643483676316,0.001144963062101491,0.004933325506065586,0.003888308616619877
2950944.0,1000.0,0.46412208973,0.018943797796964645,0.21830660104751587,0.000862707590329137,0.649490909386077,0.16113052368164063,-0.017846560222272954,0.0,85.0,1.0240040237786987,0.023058927819368875,0.016883208215585907,0.0007146290164401507,0.003827836335886625,0.002888759397346696
3000960.0,1000.0,0.46911399666000003,0.018943797796964645,0.21830660104751587,0.000862707590329137,0.649490909386077,0.16113052368164063,-0.017846560222272954,0.0,62.06896551724138,1.076303803156947,0.026501368573095856,0.018265750066874982,0.001011065302945791,0.004904853474125529,0.003810303867420099
