t,ep_rew_mean,ep_len_mean,rew_per_step,approx_kl,explained_variance,value_loss,entropy_loss,clip_fraction,policy_gradient_loss,rail_hit_pct,timelimit_pct,success_pct
1950624.0,-8.23767218,1000.0,-0.00823767218,0.016165394335985184,0.5994337797164917,0.0003434841986273085,-0.4119152837025467,0.16284637451171874,-0.014296052434951889,0.0,100.0,0.0
2000640.0,-8.392685049999999,1000.0,-0.00839268505,0.015473511070013046,0.6257394552230835,0.0002577692670223897,-0.34621427980600855,0.15934524536132813,-0.01419348849770472,0.0,100.0,0.0
2050656.0,-8.12895027,1000.0,-0.008128950270000001,0.015473511070013046,0.6257394552230835,0.0002577692670223897,-0.34621427980600855,0.15934524536132813,-0.01419348849770472,0.0,100.0,0.0
2100672.0,-7.89556898,1000.0,-0.00789556898,0.015155300498008728,0.6970324516296387,0.0001966494882848835,-0.28544679007027296,0.1595550537109375,-0.014389435121654515,0.0,100.0,0.0
2150688.0,-7.5704905899999995,1000.0,-0.007570490589999999,0.015155300498008728,0.6970324516296387,0.0001966494882848835,-0.28544679007027296,0.1595550537109375,-0.014389435121654515,0.0,100.0,0.0
2200704.0,-7.150880179999999,1000.0,-0.0071508801799999985,0.015155300498008728,0.6970324516296387,0.0001966494882848835,-0.28544679007027296,0.1595550537109375,-0.014389435121654515,0.0,100.0,0.0
2250720.0,-7.0856945499999995,1000.0,-0.0070856945499999996,0.013699253089725971,0.768794059753418,0.0001502362882940922,-0.22409108184510843,0.13931808471679688,-0.012147467576255622,0.0,100.0,0.0
2300736.0,-6.862869270000001,1000.0,-0.006862869270000001,0.013699253089725971,0.768794059753418,0.0001502362882940922,-0.22409108184510843,0.13931808471679688,-0.012147467576255622,0.0,100.0,0.0
2350752.0,-6.62826922,1000.0,-0.00662826922,0.013699253089725971,0.768794059753418,0.0001502362882940922,-0.22409108184510843,0.13931808471679688,-0.012147467576255622,0.0,100.0,0.0
2400768.0,-6.472159529999999,1000.0,-0.006472159529999999,0.013629868626594543,0.8025278449058533,0.00011333517746461296,-0.1519794294727035,0.1366424560546875,-0.011575764475958294,0.0,100.0,0.0
2450784.0,-6.276457409999998,1000.0,-0.006276457409999998,0.013629868626594543,0.8025278449058533,0.00011333517746461296,-0.1519794294727035,0.1366424560546875,-0.011575764475958294,0.0,100.0,0.0
2500800.0,-6.160007049999999,1000.0,-0.006160007049999999,0.013536822982132435,0.8547919392585754,9.121082321597029e-05,-0.08311829594313166,0.13227310180664062,-0.010653127914577,0.0,100.0,0.0
2550816.0,-6.041214979999999,1000.0,-0.006041214979999998,0.013536822982132435,0.8547919392585754,9.121082321597029e-05,-0.08311829594313166,0.13227310180664062,-0.010653127914577,0.0,100.0,0.0
2600832.0,-5.834858079999999,1000.0,-0.005834858079999999,0.013536822982132435,0.8547919392585754,9.121082321597029e-05,-0.08311829594313166,0.13227310180664062,-0.010653127914577,0.0,100.0,0.0
2650848.0,-5.81739114,1000.0,-0.00581739114,0.012169823050498962,0.8615037202835083,6.809911696645799e-05,-0.024754707340616734,0.12374725341796874,-0.009304166592414731,0.0,100.0,0.0
2700864.0,-5.818421089999998,1000.0,-0.005818421089999999,0.012169823050498962,0.8615037202835083,6.809911696645799e-05,-0.024754707340616734,0.12374725341796874,-0.009304166592414731,0.0,100.0,0.0
2750880.0,-5.803946540000001,1000.0,-0.005803946540000001,0.012169823050498962,0.8615037202835083,6.809911696645799e-05,-0.024754707340616734,0.12374725341796874,-0.009304166592414731,0.0,100.0,0.0
2800896.0,-5.7663791899999985,1000.0,-0.005766379189999999,0.012385446578264236,0.9048743844032288,5.5109371876760346e-05,0.016511529410490767,0.13313446044921876,-0.010222132940714345,0.0,100.0,0.0
2850912.0,-5.56432414,1000.0,-0.00556432414,0.012385446578264236,0.9048743844032288,5.5109371876760346e-05,0.016511529410490767,0.13313446044921876,-0.010222132940714345,0.0,100.0,0.0
2900928.0,-5.60529429,1000.0,-0.00560529429,0.011459192261099815,0.885941743850708,4.610644294507082e-05,0.05934766010032035,0.12739410400390624,-0.009988951914704104,0.0,100.0,0.0
2950944.0,-5.57614474,1000.0,-0.00557614474,0.011459192261099815,0.885941743850708,4.610644294507082e-05,0.05934766010032035,0.12739410400390624,-0.009988951914704104,0.0,100.0,0.0
3000960.0,-5.3939904,1000.0,-0.0053939904,0.011459192261099815,0.885941743850708,4.610644294507082e-05,0.05934766010032035,0.12739410400390624,-0.009988951914704104,0.0,100.0,0.0
