start_speed,ep_steps,ep_reward,terminated,truncated,no_crash,t_min_start,t_min_min,t_min_final,t_min_mean_last100,t_min_settle_step,x_pos_final,x_vel_final,theta_final,theta_dot_final,energy_final,acc_final
-7.4,1000,-612.7411128921011,False,True,True,0.0,2.5593584859287915e-07,1.0414835071362951e-06,1.014634113227263e-06,96,2.711719737646945e-14,2.7755575615628914e-17,3.1415924330727454,5.850545512357067e-07,1.7114441396243092e-11,0.0
-7.2,1000,-584.8216616423002,False,True,True,0.0,2.5593584859287915e-07,1.0414835071362951e-06,1.014634113227263e-06,99,2.711719737646945e-14,2.7755575615628914e-17,3.1415925114417753,-9.616410451077601e-07,4.623767498153035e-11,0.0
-7.0,1000,-556.4640449979958,False,True,True,0.0,2.580956830727342e-07,1.0372107362718264e-06,1.010246715851582e-06,91,2.6895152771544417e-14,2.7755575615628914e-17,3.141592012493417,5.5363052858876434e-08,1.5325338110810362e-13,0.0
-6.8,1000,-525.6418891317085,False,True,True,0.0,2.6656007526255796e-07,1.0414835071362951e-06,1.014634113227263e-06,94,2.711719737646945e-14,2.7755575615628914e-17,3.1415923704677304,9.090022936010802e-07,4.131425848885352e-11,0.0
-6.6,1000,-496.86341218517265,False,True,True,0.0,2.235174181852706e-07,1.0356039022535481e-06,1.008596516592447e-06,90,2.681188604469753e-14,2.7755575615628914e-17,3.141592468671246,-5.991368726174799e-07,1.7948249606326417e-11,0.0
-6.4,1000,-472.66755103272044,False,True,True,0.0,2.580956830727342e-07,1.0356039022535481e-06,1.008596516592447e-06,94,2.681188604469753e-14,2.7755575615628914e-17,3.141591908382737,5.251255553482498e-07,1.378784244413614e-11,0.0
-6.2,1000,-427.23659365300375,False,True,True,0.0,2.6656007526255796e-07,1.0452078534011122e-06,1.0184575668121501e-06,98,2.731148640577885e-14,2.7755575615628914e-17,3.141592296894463,-1.2516298989237714e-07,7.832887019052254e-13,0.0
-6.0,1000,-402.59124455392606,False,True,True,0.0,2.6656007526255796e-07,1.0452078534011122e-06,1.0184575668121501e-06,98,2.731148640577885e-14,2.7755575615628914e-17,3.1415922287106763,-6.00097183035927e-08,1.8005831452717141e-13,0.0
-5.8,1000,-361.0619860762978,False,True,True,0.0,1.8848643689304542e-07,1.036139790466373e-06,1.0091468831400384e-06,84,2.683964162031316e-14,2.7755575615628914e-17,3.1415926237874707,6.889886461375324e-07,2.3735267725512727e-11,0.0
-5.6,1000,-326.68272713888217,False,True,True,0.0,1.6989937826421605e-07,1.0334575706157872e-06,1.0063920376080572e-06,78,2.6700863742235015e-14,2.7755575615628914e-17,3.1415924227419967,4.695810570048303e-07,1.1025318455019019e-11,0.0
-5.4,1000,-296.3896745422127,False,True,True,0.0,5.7711949142924205e-08,5.7711949142924205e-08,5.771194914292422e-08,76,8.326672684688674e-17,0.0,3.1415920745497656,2.2328321036126272e-07,2.4927696014615953e-12,0.0
-5.2,1000,-273.48660790670095,False,True,True,0.0,5.7711949142924205e-08,5.7711949142924205e-08,5.771194914292422e-08,77,8.326672684688674e-17,0.0,3.14159255035152,-7.546234890081236e-07,2.8472830508139685e-11,0.0
-5.0,1000,-244.45257395351825,False,True,True,0.0,5.7711949142924205e-08,5.7711949142924205e-08,5.771194914292422e-08,81,8.326672684688674e-17,0.0,3.1415925886371374,-2.6908046839806337e-07,3.620214923666059e-12,0.0
-4.8,1000,-215.02715751236582,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,72,-2.7755575615628914e-17,0.0,3.1415925536297653,3.4620543404714944e-07,5.992910128188757e-12,0.0
-4.6,1000,-194.69411817450498,False,True,True,0.0,3.3320009373125275e-08,6.664001874625055e-08,6.664001874625056e-08,76,-1.1102230246251565e-16,0.0,3.141592293795401,-1.447047291182691e-07,1.0469729314595816e-12,0.0
-4.4,1000,-174.49200132422774,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,69,-2.7755575615628914e-17,0.0,3.1415924011481136,5.4746140219764655e-08,1.4985699344810668e-13,0.0
-4.2,1000,-156.17316344790765,False,True,True,0.0,3.3320009373125275e-08,5.7711949142924205e-08,5.771194914292422e-08,63,-8.326672684688674e-17,0.0,3.1415925978347534,5.214058763862874e-07,1.3593204396507618e-11,0.0
-4.0,1000,-135.6781632855719,False,True,True,0.0,0.0,0.0,0.0,63,0.0,0.0,3.141592241444039,2.410762424965168e-07,2.905887734811969e-12,0.0
-3.8,1000,-118.23486270574901,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,65,-2.7755575615628914e-17,0.0,3.1415926141650266,-7.01848078114949e-07,2.4629536237682375e-11,0.0
-3.6,1000,-100.786433328022,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,56,-2.7755575615628914e-17,0.0,3.1415922342339453,2.881471823244588e-07,4.151439934076246e-12,0.0
-3.4,1000,-87.62479619664981,False,True,True,0.0,1.632340426553752e-07,1.0334575706157872e-06,1.0063920376080572e-06,71,2.6700863742235015e-14,2.7755575615628914e-17,3.1415926325163688,-2.802847285512839e-07,3.927976452875551e-12,0.0
-3.2,1000,-73.46362694429781,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,53,2.7755575615628914e-17,0.0,3.1415926041682325,4.7674017660620276e-07,1.136405979952567e-11,0.0
-3.0,1000,-59.46267878248247,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,51,-2.7755575615628914e-17,0.0,3.141592383718286,-4.737890618189259e-07,1.1223803754962899e-11,0.0
-2.8,1000,-49.3165173360185,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,48,-2.7755575615628914e-17,0.0,3.1415925391318025,-4.6899539596528965e-07,1.0997834071831942e-11,0.0
-2.6,1000,-40.43237926012979,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,58,-2.7755575615628914e-17,0.0,3.141592463928975,-1.0840708173969985e-07,5.876047685658982e-13,0.0
-2.4,1000,-32.95681797881055,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,52,-2.7755575615628914e-17,0.0,3.1415925679891394,-5.474272631054567e-07,1.4983830419556547e-11,0.0
-2.2,1000,-25.942326062032723,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,40,-2.7755575615628914e-17,0.0,3.1415922438755985,3.176867071525118e-07,5.046242195070289e-12,0.0
-2.0,1000,-20.166707764404244,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,39,2.7755575615628914e-17,0.0,3.1415924810963816,2.289105235289303e-07,2.620001389114448e-12,0.0
-1.8,1000,-14.385530859702763,False,True,True,0.0,5.7711949142924205e-08,5.7711949142924205e-08,5.771194914292422e-08,41,-8.326672684688674e-17,0.0,3.1415924804539457,2.0655724446487277e-08,2.1332947620460608e-14,0.0
-1.6,1000,-10.340282058475307,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,31,-2.7755575615628914e-17,0.0,3.141592258217308,-7.123541179212562e-08,2.5372419465968557e-13,0.0
-1.4,1000,-7.14206906253417,False,True,True,0.0,0.0,3.3320009373125275e-08,3.332000937312528e-08,43,-2.7755575615628914e-17,0.0,3.141592271352498,2.730542619319538e-07,3.727931497960201e-12,0.0
-1.2,1000,-4.565064608288041,False,True,True,0.0,0.0,3.3320009373125275e-08,3.332000937312528e-08,23,-2.7755575615628914e-17,0.0,3.1415925939851483,2.8755816942070887e-07,4.1344850400294545e-12,0.0
-1.0,1000,-2.7921190317200013,False,True,True,0.0,0.0,0.0,0.0,26,0.0,0.0,3.1415924836904154,-1.323825931417327e-07,8.762575483464768e-13,0.0
-0.8,1000,-1.5631222886885245,False,True,True,0.0,0.0,0.0,0.0,19,0.0,0.0,3.1415924680718326,2.9997493243832994e-08,4.49924800456903e-14,0.0
-0.6,1000,-0.9067375862983912,False,True,True,0.0,0.0,0.0,0.0,15,0.0,0.0,3.1415925343805036,2.939013974527409e-07,4.318901571233699e-12,0.0
-0.4,1000,-0.41702400356121444,False,True,True,0.0,0.0,0.0,0.0,13,0.0,0.0,3.1415924509120887,-2.8838487331584587e-07,4.158291757869823e-12,0.0
-0.2,1000,-0.12276464125646784,False,True,True,0.0,0.0,0.0,0.0,6,0.0,0.0,3.1415926325163688,1.7197668506065976e-07,1.4787990102226677e-12,0.0
0.2,1000,-0.18106588375490226,False,True,True,0.0,0.0,0.0,0.0,7,0.0,0.0,3.141592483038208,1.8578511974639808e-07,1.7258055359591735e-12,0.0
0.4,1000,-0.3192316872483298,False,True,True,0.0,0.0,0.0,0.0,17,0.0,0.0,3.1415925886371374,1.299124271879697e-07,8.438619368934766e-13,0.0
0.6,1000,-0.7449565904837023,False,True,True,0.0,0.0,0.0,0.0,14,0.0,0.0,3.141592627780225,-1.9083973119224234e-07,1.820990150076366e-12,0.0
0.8,1000,-1.713722789854182,False,True,True,0.0,0.0,0.0,0.0,33,0.0,0.0,3.1415924509120887,-2.701870408334908e-07,3.650051851717922e-12,0.0
1.0,1000,-2.885308731517347,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,47,-2.7755575615628914e-17,0.0,3.141592444442029,-1.432038373696367e-08,1.0253669518694676e-14,0.0
1.2,1000,-4.4102817135760715,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,23,-2.7755575615628914e-17,0.0,3.1415925733445844,-2.2898084547894704e-08,2.621611379812671e-14,0.0
1.4,1000,-7.063977110041446,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,38,2.7755575615628914e-17,0.0,3.1415924735383776,-4.533065238925357e-08,1.0274340230176703e-13,0.0
1.6,1000,-10.03219516340965,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,31,2.7755575615628914e-17,0.0,3.1415922237745875,5.497637762201822e-08,1.5112010482193727e-13,0.0
1.8,1000,-14.820567496093437,False,True,True,0.0,5.7711949142924205e-08,5.7711949142924205e-08,5.771194914292422e-08,37,-8.326672684688674e-17,0.0,3.141592579083987,6.428357959321835e-08,2.0661893026588196e-13,0.0
2.0,1000,-19.734494839926867,False,True,True,0.0,1.5628469735872696e-07,1.0425489636879214e-06,1.0157279985711213e-06,43,2.7172708527700706e-14,2.7755575615628914e-17,3.141592376011916,-3.3752896127053197e-07,5.696289984724531e-12,0.0
2.2,1000,-28.790649621108535,False,True,True,0.0,1.4901161221603232e-07,1.0398832754507371e-06,1.0129910682350428e-06,70,2.7033930649622562e-14,2.7755575615628914e-17,3.141592409647271,-2.0307242483264396e-07,2.0619204863141276e-12,0.0
2.4,1000,-32.61099086167297,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,42,-2.7755575615628914e-17,0.0,3.1415925761610883,1.1678678156783471e-07,6.819576174486569e-13,0.0
2.6,1000,-40.84317313302915,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,49,-2.7755575615628914e-17,0.0,3.1415926202697837,4.121061682020892e-07,8.491574693510431e-12,0.0
2.8,1000,-50.31072031200799,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,57,2.7755575615628914e-17,0.0,3.141592374019228,1.116801665096083e-07,6.236229795806918e-13,0.0
3.0,1000,-61.3435509269361,False,True,True,0.0,3.3320009373125275e-08,5.7711949142924205e-08,5.771194914292422e-08,57,-8.326672684688674e-17,0.0,3.1415924184534356,2.0061609640292683e-07,2.0123409067974213e-12,0.0
3.2,1000,-72.80526515450006,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,48,-2.7755575615628914e-17,0.0,3.1415923696845423,1.2809245220800157e-07,8.203838156329583e-13,0.0
3.4,1000,-89.28902831739755,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,53,-2.7755575615628914e-17,0.0,3.141592554746672,-1.6854619807618614e-08,1.4203910442968484e-14,0.0
3.6,1000,-104.37775627869837,False,True,True,0.0,3.3320009373125275e-08,6.664001874625055e-08,6.664001874625056e-08,68,-1.1102230246251565e-16,0.0,3.141592653589793,3.5736604302481507e-07,6.385524435360699e-12,0.0
3.8,1000,-118.32697254067341,False,True,True,0.0,2.2101993848111894e-07,1.0436133324831568e-06,1.0168207059887708e-06,63,-2.7228219678931964e-14,-2.7755575615628914e-17,3.1415922864643715,1.3999491373179174e-07,9.79928793499734e-13,0.0
4.0,1000,-134.7805613401159,False,True,True,0.0,2.3084779684925258e-07,1.044145110011784e-06,1.0173666191638e-06,66,-2.7255975254547593e-14,-2.7755575615628914e-17,3.141592291028893,7.105538209977159e-08,2.524433662475052e-13,0.0
4.2,1000,-158.23141967918298,False,True,True,0.0,2.053983326363068e-07,1.0296907249696957e-06,1.0025225233935313e-06,83,2.6506574712925612e-14,2.7755575615628914e-17,3.141592252640552,2.7035920600630296e-07,3.654705013692968e-12,0.0
4.4,1000,-178.09152996343204,False,True,True,0.0,1.3328003777005686e-07,1.0409503699081893e-06,1.0140867276396522e-06,72,-2.708944180085382e-14,-2.7755575615628914e-17,3.141592311511576,3.7452176902429736e-07,7.013327773550507e-12,0.0
4.6,1000,-193.71468220226367,False,True,True,0.0,0.0,0.0,0.0,76,0.0,0.0,3.141592370075866,4.0947877212002444e-07,8.383643240846145e-12,0.0
4.8,1000,-216.43678096856053,False,True,True,0.0,3.3320009373125275e-08,5.7711949142924205e-08,5.771194914292422e-08,76,8.326672684688674e-17,0.0,3.1415922153334948,4.233288834951943e-07,8.960367180064389e-12,0.0
5.0,1000,-235.71322586132237,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,71,2.7755575615628914e-17,0.0,3.1415925391318025,-5.025246187797707e-07,1.2626549623987696e-11,0.0
5.2,1000,-272.4533423681008,False,True,True,0.0,5.7711949142924205e-08,5.7711949142924205e-08,5.771194914292422e-08,77,-8.326672684688674e-17,0.0,3.141592595877844,5.559108205815651e-07,1.5451842021983455e-11,0.0
5.4,1000,-296.21309603633387,False,True,True,0.0,1.7631291724481705e-07,1.0232010128950778e-06,9.958540546027891e-07,85,-2.6173507805538065e-14,-2.7755575615628914e-17,3.141592318396461,-6.597832536119063e-07,2.1765697087518776e-11,0.0
5.6,1000,-319.47118631955976,False,True,True,0.0,1.5979715158626526e-07,1.022658344592458e-06,9.952963300303846e-07,81,-2.6145752229922437e-14,-2.7755575615628914e-17,3.141592638688632,-3.7179366223628187e-07,6.911526364056515e-12,0.0
5.8,1000,-369.35235625064774,False,True,True,0.0,3.3320009373125275e-08,7.450580596923828e-08,7.450580596923828e-08,84,1.3877787807814457e-16,0.0,3.1415925186540394,3.0369360025296774e-07,4.611490141730468e-12,0.0
6.0,1000,-394.0226166180496,False,True,True,0.0,3.3320009373125275e-08,5.7711949142924205e-08,5.771194914292422e-08,86,8.326672684688674e-17,0.0,3.1415923646455575,4.712675910109293e-07,1.1104657116862228e-11,0.0
6.2,1000,-424.4902088153258,False,True,True,0.0,3.3320009373125275e-08,1.0177613092175602e-06,9.902626588251049e-07,87,-2.5895952049381776e-14,-2.7755575615628914e-17,3.141592032191718,-5.577034835236145e-07,1.5551658776873518e-11,0.0
6.4,1000,-463.6187306706234,False,True,True,0.0,3.3320009373125275e-08,1.0193962681975174e-06,9.919433904246568e-07,92,2.5979218776228663e-14,2.7755575615628914e-17,3.1415918008318666,2.7029703820087146e-07,3.65302444308319e-12,0.0
6.6,1000,-494.19837415030565,False,True,True,0.0,3.3320009373125275e-08,6.664001874625055e-08,6.664001874625056e-08,92,-1.1102230246251565e-16,0.0,3.141592399395025,6.79270049587295e-07,2.3070390013316312e-11,0.0
6.8,1000,-528.6005947635383,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,101,-2.7755575615628914e-17,0.0,3.141592409647271,-3.660062887882867e-08,6.698030171628737e-14,0.0
7.0,1000,-552.7265699730077,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,92,2.7755575615628914e-17,0.0,3.1415921506894007,-4.04149962639287e-08,8.166859615066851e-14,0.0
7.2,1000,-592.0183289767994,False,True,True,0.0,3.3320009373125275e-08,1.0302296890080105e-06,1.0030762259766345e-06,98,2.653433028854124e-14,2.7755575615628914e-17,3.141592368513794,3.132291502727967e-07,4.905625029117852e-12,0.0
7.4,1000,-637.1406393834106,False,True,True,0.0,0.0,0.0,0.0,102,0.0,0.0,3.1415917758114733,6.506396132087933e-07,2.1166595313824407e-11,0.0
7.6,1000,-662.8046600975732,False,True,True,0.0,3.3320009373125275e-08,5.7711949142924205e-08,5.771194914292422e-08,92,8.326672684688674e-17,0.0,3.141592638688632,-4.610045823032404e-07,1.0626261245229257e-11,0.0
7.8,1000,-695.2687469864178,False,True,True,0.0,3.3320009373125275e-08,5.7711949142924205e-08,5.771194914292422e-08,96,8.326672684688674e-17,0.0,3.141592368513794,3.4351830940185604e-07,5.9002414447154645e-12,0.0
8.0,1000,-738.9725324262616,False,True,True,0.0,3.3320009373125275e-08,5.7711949142924205e-08,5.771194914292422e-08,101,8.326672684688674e-17,0.0,3.1415916992172406,6.112565110362159e-07,1.868172611420838e-11,0.0
8.2,1000,-813.8648886975225,False,True,True,0.0,3.3320009373125275e-08,1.0307683712350056e-06,1.0036296227717092e-06,126,2.656208586415687e-14,2.7755575615628914e-17,3.141592111588859,5.146333900269002e-07,1.3242376306671815e-11,0.0
8.4,1000,-834.9785263323182,False,True,True,0.0,3.3320009373125275e-08,3.3320009373125275e-08,3.332000937312528e-08,105,-2.7755575615628914e-17,0.0,3.1415923689035083,1.0382217442459938e-06,5.389521951125968e-11,0.0
8.6,1000,-918.6998547941686,False,True,True,0.0,1.632340426553752e-07,1.0296907249696957e-06,1.0025225233935313e-06,114,2.6506574712925612e-14,2.7755575615628914e-17,3.1415922687472913,2.6437990776392437e-07,3.4948367815364384e-12,0.0
8.8,1000,-947.6056217602885,False,True,True,0.0,5.7711949142924205e-08,5.7711949142924205e-08,5.771194914292422e-08,113,-8.326672684688674e-17,0.0,3.141591588078618,3.9960871488690296e-07,7.984356250678106e-12,0.0
9.0,1000,-967.4634533508246,False,True,True,0.0,6.664001874625055e-08,8.815645848363065e-08,8.815645848363065e-08,111,1.942890293094024e-16,0.0,3.141592078204265,1.0731738929099763e-06,5.758511022117765e-11,0.0
9.2,1000,-1024.7778217957741,False,True,True,0.0,2.493441186742181e-07,1.0253688140806785e-06,9.980818331045053e-07,109,2.628453010800058e-14,2.7755575615628914e-17,3.141592376813008,6.659393001748551e-07,2.2173757576053626e-11,0.0
9.4,1000,-1056.0556789619827,False,True,True,0.0,2.2101993848111894e-07,1.0172157389243021e-06,9.897017800021423e-07,121,2.5868196473766147e-14,2.7755575615628914e-17,3.141592084997721,-4.241343166365533e-07,8.994495927320083e-12,0.0
9.6,1000,-1122.4246589563538,False,True,True,0.0,2.402740048650436e-07,1.0248272936764963e-06,9.975253553996735e-07,129,2.6256774532384952e-14,2.7755575615628914e-17,3.1415913992341538,-3.8314512323048606e-07,7.340009272658872e-12,0.0
9.8,1000,-1194.2416291427703,False,True,True,0.0,3.3320009373125275e-08,7.450580596923828e-08,7.450580596923828e-08,123,1.3877787807814457e-16,0.0,3.141592068067061,1.336081280076733e-07,8.925565934857408e-13,0.0
10.0,1000,-1243.3322780974777,False,True,True,0.0,3.3320009373125275e-08,1.000710332097854e-06,9.72724876296863e-07,114,2.503552920529728e-14,2.7755575615628914e-17,3.1415915908956413,-2.4242705346181696e-07,2.9385438124416457e-12,0.0
