t,ep_len_mean,rew_per_step,approx_kl,explained_variance,value_loss,entropy_loss,clip_fraction,policy_gradient_loss,rail_hit_pct,mean_t_min,mean_x_pos_abs,mean_x_vel_abs,mean_energy,mean_theta_dot_abs,mean_theta_dev
1950624.0,1470.32,-0.07560177419881388,0.025220615789294243,-0.12340307235717773,0.0009570944658406688,-0.24159881930681876,0.21460952758789062,-0.020763683425201407,2.9411764705882355,1.2798873149754364,0.03338479419720485,0.03276419119316747,0.0011984337368566918,0.006221928606881656,0.003056379664562551
2000640.0,1470.32,-0.07444838510664345,0.024555696174502373,0.5974715948104858,0.004863480438713453,-0.15057582020526752,0.22440719604492188,-0.021784475473270958,0.0,1.3656482879161238,0.03454568371644806,0.032748911233751926,0.0015974353817058212,0.006694110600728931,0.0034869784221735144
2050656.0,1485.15,-0.07335395424704576,0.024555696174502373,0.5974715948104858,0.004863480438713453,-0.15057582020526752,0.22440719604492188,-0.021784475473270958,0.0,1.3020069926990496,0.03210011074849917,0.0363244995987043,0.0019247584865447658,0.007645056277450822,0.0028830538870731155
2100672.0,1500.0,-0.07258590482666664,0.02560126967728138,-0.18183386325836182,0.0007546696139911546,-0.05145682923612185,0.234136962890625,-0.021248413661624,0.0,1.3572273561710346,0.037905478269699075,0.03491607520175448,0.0017740666569931569,0.007236958880605082,0.0038013891141533067
2150688.0,1500.0,-0.07127425535333332,0.02560126967728138,-0.18183386325836182,0.0007546696139911546,-0.05145682923612185,0.234136962890625,-0.021248413661624,0.0,1.2698402055351337,0.034583490890820516,0.028188731469863063,0.0015882864397113317,0.007014379553924221,0.004063728170592734
2200704.0,1500.0,-0.07037154717333333,0.02560126967728138,-0.18183386325836182,0.0007546696139911546,-0.05145682923612185,0.234136962890625,-0.021248413661624,0.0,1.3169376512266404,0.03699190107873649,0.022114586202951644,0.0018738159034898947,0.006745513836168297,0.0036387200820869603
2250720.0,1500.0,-0.06947021286,0.02813289314508438,0.47964805364608765,0.0005949667782985558,0.057412549265427514,0.2487823486328125,-0.024515051413021637,0.0,1.2680174674533096,0.030877861745804727,0.028783729548013084,0.00199678165237979,0.007728771345641865,0.002631878231898574
2300736.0,1500.0,-0.06795197583999998,0.02813289314508438,0.47964805364608765,0.0005949667782985558,0.057412549265427514,0.2487823486328125,-0.024515051413021637,0.0,1.3680298300646627,0.033855879197441575,0.03321098590368461,0.0013178592778140459,0.006013802308358069,0.003721451987924951
2350752.0,1500.0,-0.06686530224,0.02813289314508438,0.47964805364608765,0.0005949667782985558,0.057412549265427514,0.2487823486328125,-0.024515051413021637,0.0,1.0881062231485612,0.027829424810935227,0.021302698373534344,0.0010322067723864713,0.0050961467541101035,0.0028945620344469737
2400768.0,1500.0,-0.06541950808666666,0.030285323038697243,0.4633623957633972,0.0005745193964351358,0.1691305934335105,0.25691680908203124,-0.02509651975134375,0.0,1.168210097146106,0.031524634413303096,0.02295338820857815,0.001467013984606123,0.005628048043240616,0.0034796812916322566
2450784.0,1500.0,-0.06440955432,0.030285323038697243,0.4633623957633972,0.0005745193964351358,0.1691305934335105,0.25691680908203124,-0.02509651975134375,0.0,1.157951511750132,0.026736143676477864,0.02234675916432239,0.0012980516992468695,0.006044787250391582,0.004166409408742642
2500800.0,1500.0,-0.06388778008,0.032375119626522064,0.5455453991889954,0.0005792196117511139,0.28526822005514985,0.2679557800292969,-0.026065040293735818,0.0,1.125912985408291,0.028688597338549237,0.02609622503797125,0.0015373585083780796,0.006164577966606269,0.0028687367474777275
2550816.0,1500.0,-0.06267019898666668,0.032375119626522064,0.5455453991889954,0.0005792196117511139,0.28526822005514985,0.2679557800292969,-0.026065040293735818,0.0,1.2388159730882498,0.0272216309926304,0.027082349902151963,0.0009419555290520114,0.005464541839333424,0.003673887322409313
2600832.0,1500.0,-0.061814690039999995,0.032375119626522064,0.5455453991889954,0.0005792196117511139,0.28526822005514985,0.2679557800292969,-0.026065040293735818,0.0,1.0234634430613578,0.02288332444363015,0.021710495104674588,0.0010071541919978735,0.005202408286972261,0.0030802772823986767
2650848.0,1500.0,-0.06042214882666668,0.034239985048770905,0.45347118377685547,0.0005812016532829034,0.40000788366014606,0.27586212158203127,-0.028088188632580113,0.0,1.092689596927396,0.026676508593897152,0.019239247249959814,0.0009327628364141962,0.00499959186936229,0.0027410259205959834
2700864.0,1500.0,-0.05919237552000001,0.034239985048770905,0.45347118377685547,0.0005812016532829034,0.40000788366014606,0.27586212158203127,-0.028088188632580113,0.0,1.1943982905357509,0.028992807980467862,0.01754678957377112,0.001225594450287767,0.0053916194227927134,0.002824430321920826
2750880.0,1500.0,-0.05849941476666667,0.034239985048770905,0.45347118377685547,0.0005812016532829034,0.40000788366014606,0.27586212158203127,-0.028088188632580113,0.0,1.083783237585294,0.025972995957264454,0.02361536185781007,0.0010678106454928592,0.005222503466795604,0.002387375441440645
2800896.0,1500.0,-0.05708713364666666,0.03523775190114975,0.5593266487121582,0.0005871326431730495,0.519848587596789,0.28643798828125,-0.029530466426365365,0.0,0.9880156065748033,0.02124409996758266,0.016013074058719202,0.0005829908542838467,0.0037289348918449227,0.002613365623930816
2850912.0,1500.0,-0.056054572666666684,0.03523775190114975,0.5593266487121582,0.0005871326431730495,0.519848587596789,0.28643798828125,-0.029530466426365365,0.0,1.0917224576160853,0.025540895834848962,0.021229595341014162,0.000670084508531319,0.00446753943832366,0.002670602753135024
2900928.0,1500.0,-0.05511428291999999,0.034739866852760315,0.4627267122268677,0.0005461981128526361,0.6308401462738402,0.28870391845703125,-0.02969185742207401,0.0,0.8908001143911939,0.019879747278088507,0.018376388832940863,0.0007250377738357815,0.004358127385035784,0.003444385414499456
2950944.0,1500.0,-0.053314346779999994,0.034739866852760315,0.4627267122268677,0.0005461981128526361,0.6308401462738402,0.28870391845703125,-0.02969185742207401,0.0,0.9824221868171368,0.020564018624319034,0.017513710670838425,0.0009818878537696898,0.004991345585502084,0.0025420118358009296
3000960.0,1500.0,-0.05214573569999999,0.034739866852760315,0.4627267122268677,0.0005461981128526361,0.6308401462738402,0.28870391845703125,-0.02969185742207401,0.0,1.0162553613318304,0.0241856257642724,0.01849384888667953,0.0006806284317187548,0.004413525160331733,0.001851975927011729
