start_speed,ep_steps,ep_reward,terminated,truncated,no_crash,outcome,crash_cause,t_min_start,t_min_min,t_min_final,t_min_mean_last100,t_min_settle_step,x_pos_final,x_vel_final,theta_final,theta_dot_final,energy_final,acc_final
-8.2,1000,-27.189040853095882,False,True,True,settled,,0.0,0.18467316965087655,0.7634172732967878,0.7634170630350983,63,-0.014570146054036698,-5.960464484397948e-09,3.141592653589793,2.263190204707815e-09,1.3896841519605428e-16,-4.284083843231202e-09
-8.2,1000,-2.84952656698465,False,True,True,settled,,0.0,0.2357508896114796,0.7634172053485256,0.7634170578925878,38,-0.014570145308961219,-1.1175870790925836e-09,3.141592653589793,1.3782567782386282e-09,8.020086811571213e-17,-7.264316082000733e-09
-8.2,1000,-701.6823724033902,False,True,True,settled,,0.0,0.2328881618355518,0.7634171602771531,0.7634170484781366,137,-0.01457014344635069,-1.4901161429354094e-09,3.141592653589793,-1.5187460615717377e-10,4.526625884024868e-18,1.6763806343078614e-09
-8.2,1000,-483.3959986575986,False,True,True,settled,,0.0,0.09096643142402164,0.7634170401448109,0.7634170546077832,125,-0.014570138789697828,-1.6763806179641377e-09,3.141592653589793,1.0236869369081137e-09,3.664098383165086e-17,-1.30385160446167e-09
-8.0,1000,-155.70212299075342,False,True,True,settled,,0.0,0.15057139488485374,0.7634170569098565,0.7634170616022448,94,-0.014570138789745066,-3.3527613006784208e-09,3.141592653589793,-4.1423953529559176e-10,2.8088686635382656e-17,-1.30385160446167e-09
-8.0,1000,-25.551644306721737,False,True,True,settled,,0.0,0.2920189145061313,0.763416989038049,0.7634170564461448,56,-0.01457013655451429,-2.421438668874607e-09,3.141592653589793,-3.467935285800393e-10,1.7342362791903016e-17,-1.30385160446167e-09
-8.0,1000,-7.363259892998319,False,True,True,timeout,,0.0,0.19444586336612688,0.5172010953420184,1.4131024767744942,1000,-0.013367833197141556,0.05004494339227674,3.1415626405536643,-0.010403449002670656,0.0014574355728956359,0.1
-8.0,1000,-651.1677134262324,False,True,True,settled,,0.0,0.1388374058454013,0.7634169749531287,0.7634170518424053,134,-0.014570138789731986,4.842877371097579e-09,3.141592653589793,9.385458656083747e-11,1.6712427324410442e-17,1.6763806343078614e-09
-8.0,1000,-458.7476110048719,False,True,True,settled,,0.0,0.13530277961130635,0.763417093930476,0.7634170639320829,125,-0.014570143260100192,4.656612833523762e-09,3.141592653589793,-1.415077388115708e-09,4.506954700247447e-17,1.0617077350616455e-08
-7.8,1000,-145.2178545564669,False,True,True,settled,,0.0,0.07285309856365246,0.7634170635720755,0.763417079660027,93,-0.014570140466022797,3.725291028715303e-10,3.141592653589793,2.2924368938876665e-10,3.5510218824210415e-18,-1.30385160446167e-09
-7.8,1000,-23.992887486617594,False,True,True,settled,,0.0,0.1738411253718471,0.7634168554525351,0.7634170705933033,77,-0.014570135436971365,8.009374122050758e-09,3.141592653589793,-6.581399891387048e-10,1.0195552020246138e-18,4.6566128730773926e-09
-7.8,1000,-2.6797976051329733,False,True,True,settled,,0.0,0.2563133074561737,0.7634170028926747,0.7634170447356874,51,-0.014570138789727072,2.048909650225128e-09,3.141592653589793,8.235631242724479e-10,5.288589068276594e-17,4.6566128730773926e-09
-7.8,1000,-614.645722752335,False,True,True,settled,,0.0,0.4529842228266971,0.7634170247216138,0.7634170492364554,122,-0.014570139907351246,2.793967667723484e-09,3.141592653589793,7.600967811006579e-10,5.4027341809840124e-17,4.6566128730773926e-09
-7.8,1000,-434.53570296068915,False,True,True,settled,,0.0,0.23348460133834875,0.7634169226132766,0.7634170568929457,132,-0.014570137858356407,7.63684514923515e-09,3.141592653589793,-4.821594201733543e-10,3.962818948934637e-18,1.0617077350616455e-08
-7.6,1000,-135.07959206766608,False,True,True,settled,,0.0,0.18765214662357285,0.7634171868008116,0.7634170397641574,107,-0.014570143818892572,-3.166496792161494e-09,3.141592653589793,-2.97854740468381e-10,1.8880784090849133e-17,-1.30385160446167e-09
-7.6,1000,-22.512099636637643,False,True,True,settled,,0.0,0.10284409339055285,0.7634169953642486,0.7634170536553019,78,-0.01457014027982925,6.705522537401652e-09,3.141592653589793,-8.525234564932084e-10,1.6556759331418633e-18,1.3597309589385988e-08
-7.6,1000,-2.6071411340871733,False,True,True,settled,,0.0,0.2546615053519818,0.7634170282610895,0.7634170617503925,44,-0.01457013897597483,2.9881318534097806e-18,3.141592653589793,2.346628342536753e-10,2.753332297139897e-18,-1.30385160446167e-09
-7.6,1000,-574.8355273712017,False,True,True,settled,,0.0,0.08375627680565975,0.7634170827246319,0.7634170485703202,118,-0.014570139348524478,-4.4703483765080655e-09,3.141592653589793,-2.824491293224925e-10,2.660734290127437e-17,-4.284083843231202e-09
-7.6,1000,-405.49948363497435,False,True,True,settled,,0.0,0.138627846514977,0.7634172386141893,0.7634170642876325,105,-0.014570145867752505,-2.9802322268194136e-09,3.141592653589793,-9.370391415084199e-11,7.672507489881913e-18,-1.30385160446167e-09
-7.4,1000,-125.31711680480392,False,True,True,settled,,0.0,0.1664224483827286,0.7634170059877311,0.7634170434621508,87,-0.014570137485893031,-1.6763806650846006e-09,3.141592653589793,3.919377554080013e-10,2.5155175233506392e-18,-1.0244548320770264e-08
-7.4,1000,-20.98827436093561,False,True,True,settled,,0.0,0.02802883265573131,0.7634168284818174,0.7634170342868564,71,-0.014570134691871163,8.754432225009633e-09,3.141592653589793,-1.4011116950025266e-09,1.3816367152921564e-17,1.0617077350616455e-08
-7.4,1000,-2.5328734801591897,False,True,True,settled,,0.0,0.20957895855498357,0.7634170441322188,0.7634170531745385,44,-0.01457013823091302,-3.539025776717416e-09,3.141592653589793,7.434060061029119e-10,7.585646035736698e-18,-1.3224780559539796e-08
-7.4,1000,-543.2521293314115,False,True,True,settled,,0.0,0.059318123385310055,0.7634170234591809,0.7634170512797269,119,-0.014570137299608082,-3.911554824755616e-09,3.141592653589793,-2.5526299918267684e-11,8.681185389272306e-18,-7.264316082000733e-09
-7.4,1000,-377.6766871988124,False,True,True,settled,,0.0,0.12417767494665169,0.7634171500715886,0.7634170305082361,112,-0.014570142701301716,-2.4214387299238628e-09,3.141592653589793,-6.027932992589677e-10,3.5695941253946033e-17,-1.30385160446167e-09
-7.2,1000,-115.83120179489983,False,True,True,settled,,0.0,0.1442485167439822,0.7634168146293592,0.7634170402360348,80,-0.014570132456741703,4.28408382047686e-09,3.141592653589793,9.785266290111048e-11,1.3847534370772098e-17,4.6566128730773926e-09
-7.2,1000,-19.488256334172103,False,True,True,settled,,0.0,0.08727806691111843,0.7634172128767162,0.763417047226495,57,-0.014570143818849435,-5.7741999570733605e-09,3.141592653589793,2.0300920825267032e-10,7.009171886790287e-18,-4.284083843231202e-09
-7.2,1000,-2.4741588443411913,False,True,True,settled,,0.0,0.11145488549002068,0.7634169343914895,0.7634170638410924,38,-0.014570135250695011,-3.7252903741446917e-10,3.141592653589793,6.718750158500628e-10,2.013726126065245e-17,-1.0244548320770264e-08
-7.2,1000,-513.0293453261112,False,True,True,settled,,0.0,0.20579652977605534,0.7634169831898147,0.76341703203625,125,-0.014570137113368438,-3.7252906584806157e-10,3.141592653589793,5.482457272353569e-10,1.3055683133863847e-17,-7.264316082000733e-09
-7.2,1000,-350.9254474666846,False,True,True,settled,,0.0,0.2711705097242061,0.7634171598298347,0.7634170565492279,120,-0.01457014307378235,-2.4214386775612017e-09,3.141592653589793,9.017812293816333e-10,2.1756072439449872e-17,-1.30385160446167e-09
-7.0,1000,-107.22348204959184,False,True,True,settled,,0.0,0.22358062194411019,0.7634171409418026,0.7634170581676986,86,-0.014570143632587712,9.313225778948621e-10,3.141592653589793,2.2669845602241907e-10,5.114584275479524e-18,1.6763806343078614e-09
-7.0,1000,-18.059681876744722,False,True,True,settled,,0.0,0.23633785675177071,0.7634171372939054,0.763417054091698,77,-0.014570142142467863,-2.6077032017484363e-09,3.141592653589793,2.0666844329666053e-10,1.46350653651679e-19,-1.30385160446167e-09
-7.0,1000,-2.364366231142388,False,True,True,settled,,0.0,0.15246221522827605,0.763417004570672,0.7634170559074817,31,-0.014570137858395187,-5.587935492574737e-10,3.141592653589793,6.543602481886353e-10,1.7908968977828584e-17,-7.264316082000733e-09
-7.0,1000,-481.1845488317548,False,True,True,settled,,0.0,0.1272739050372791,0.7634170138843528,0.7634170499472337,125,-0.014570137858412538,-1.490116141210149e-09,3.141592653589793,1.107993769465282e-09,4.598233870980151e-17,-1.0244548320770264e-08
-7.0,1000,-326.6345520300554,False,True,True,settled,,0.0,0.2136846677662665,0.7634170239057306,0.7634170514982545,120,-0.014570137672147036,-2.980232260635682e-09,3.141592653589793,1.4864160639353198e-10,1.1157434147492687e-18,-7.264316082000733e-09
-6.8,1000,-99.2810746840453,False,True,True,settled,,0.0,0.2838240569758799,0.7634169127472015,0.7634170424849152,100,-0.014570135064402892,1.303851624566333e-09,3.141592653589793,1.2808247052379731e-09,9.957566452439502e-17,-7.264316082000733e-09
-6.8,1000,-16.686256929739784,False,True,True,settled,,0.0,0.0452761887598914,0.7634171780110414,0.7634170343320856,57,-0.014570142701293051,-5.215406442417794e-09,3.141592653589793,1.2836964665397292e-09,2.9044074877949486e-17,-4.284083843231202e-09
-6.8,1000,-2.3130627431970496,False,True,True,settled,,0.0,0.05339266889163694,0.763417087711209,0.7634170440451515,51,-0.014570141956224143,1.8626451349974332e-09,3.141592653589793,-2.628762593087133e-10,2.9346797952237595e-19,1.6763806343078614e-09
-6.8,1000,-452.6706296243944,False,True,True,settled,,0.0,0.2543115372358237,0.7634171911568516,0.7634170771588762,132,-0.014570145122746637,-1.8626455656620782e-10,3.141592653589793,-3.729559333092416e-10,7.666838364655275e-18,1.6763806343078614e-09
